match_id,match_end_time,team,hero,role,kills,deaths,duration_sec,region,patch_version,commentary_text
1154,2026-03-04T05:01:00,G2,hero_02,mid,5,16,914,NA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_02 mid ended with 5 kills and 16 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 914 seconds."
1154,2026-03-04T05:01:00,G2,hero_09,mid,22,25,1820,NA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_09 mid ended with 22 kills and 25 deaths. The team coordinated objectives effectively and used the hero_09 ultimate ability to swing crucial team fights. Match duration was approximately 1820 seconds."
1154,2026-03-04T05:01:00,G2,hero_32,mid,32,9,2665,NA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_32 mid ended with 32 kills and 9 deaths. The team coordinated objectives effectively and used the hero_32 ultimate ability to swing crucial team fights. Match duration was approximately 2665 seconds."
1154,2026-03-04T05:01:00,G2,hero_30,offlane,19,0,2163,NA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_30 offlane ended with 19 kills and 0 deaths. The team coordinated objectives effectively and used the hero_30 ultimate ability to swing crucial team fights. Match duration was approximately 2163 seconds."
1154,2026-03-04T05:01:00,G2,hero_25,hard_support,34,24,2375,NA,7.34,"In this match between G2 and a rival on patch 7.34, the hero_25 hard_support ended with 34 kills and 24 deaths. The team coordinated objectives effectively and used the hero_25 ultimate ability to swing crucial team fights. Match duration was approximately 2375 seconds."
1155,2026-03-19T15:59:00,OG,hero_26,support,34,20,2480,SEA,7.35b,"In this match between OG and a rival on patch 7.35b, the hero_26 support ended with 34 kills and 20 deaths. The team coordinated objectives effectively and used the hero_26 ultimate ability to swing crucial team fights. Match duration was approximately 2480 seconds."
1155,2026-03-19T15:59:00,OG,hero_20,mid,19,28,2483,SEA,7.35b,"In this match between OG and a rival on patch 7.35b, the hero_20 mid ended with 19 kills and 28 deaths. The team coordinated objectives effectively and used the hero_20 ultimate ability to swing crucial team fights. Match duration was approximately 2483 seconds."
1155,2026-03-19T15:59:00,OG,hero_04,hard_support,34,11,1763,SEA,7.35b,"In this match between OG and a rival on patch 7.35b, the hero_04 hard_support ended with 34 kills and 11 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 1763 seconds."
1155,2026-03-19T15:59:00,OG,hero_19,mid,23,34,2699,SEA,7.35b,"In this match between OG and a rival on patch 7.35b, the hero_19 mid ended with 23 kills and 34 deaths. The team coordinated objectives effectively and used the hero_19 ultimate ability to swing crucial team fights. Match duration was approximately 2699 seconds."
1155,2026-03-19T15:59:00,OG,hero_01,hard_support,18,25,2812,SEA,7.35b,"In this match between OG and a rival on patch 7.35b, the hero_01 hard_support ended with 18 kills and 25 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2812 seconds."
1156,2026-02-08T20:39:00,C9,hero_26,support,9,32,958,EU,7.34,"In this match between C9 and a rival on patch 7.34, the hero_26 support ended with 9 kills and 32 deaths. The team coordinated objectives effectively and used the hero_26 ultimate ability to swing crucial team fights. Match duration was approximately 958 seconds."
1156,2026-02-08T20:39:00,C9,hero_02,mid,25,19,3393,EU,7.34,"In this match between C9 and a rival on patch 7.34, the hero_02 mid ended with 25 kills and 19 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3393 seconds."
1156,2026-02-08T20:39:00,C9,hero_05,offlane,31,18,3238,EU,7.34,"In this match between C9 and a rival on patch 7.34, the hero_05 offlane ended with 31 kills and 18 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 3238 seconds."
1156,2026-02-08T20:39:00,C9,hero_03,carry,27,15,1940,EU,7.34,"In this match between C9 and a rival on patch 7.34, the hero_03 carry ended with 27 kills and 15 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1940 seconds."
1156,2026-02-08T20:39:00,C9,hero_01,mid,2,14,1289,EU,7.34,"In this match between C9 and a rival on patch 7.34, the hero_01 mid ended with 2 kills and 14 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1289 seconds."
1157,2026-01-18T19:49:00,C9,hero_06,offlane,20,19,1196,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_06 offlane ended with 20 kills and 19 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1196 seconds."
1157,2026-01-18T19:49:00,C9,hero_44,carry,34,21,2758,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_44 carry ended with 34 kills and 21 deaths. The team coordinated objectives effectively and used the hero_44 ultimate ability to swing crucial team fights. Match duration was approximately 2758 seconds."
1157,2026-01-18T19:49:00,C9,hero_18,support,9,10,3254,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_18 support ended with 9 kills and 10 deaths. The team coordinated objectives effectively and used the hero_18 ultimate ability to swing crucial team fights. Match duration was approximately 3254 seconds."
1157,2026-01-18T19:49:00,C9,hero_04,carry,0,32,2178,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_04 carry ended with 0 kills and 32 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2178 seconds."
1157,2026-01-18T19:49:00,C9,hero_47,carry,2,24,2598,CN,7.34a,"In this match between C9 and a rival on patch 7.34a, the hero_47 carry ended with 2 kills and 24 deaths. The team coordinated objectives effectively and used the hero_47 ultimate ability to swing crucial team fights. Match duration was approximately 2598 seconds."
1158,2026-01-11T22:43:00,Gen.G,hero_02,offlane,12,32,3497,CN,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_02 offlane ended with 12 kills and 32 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3497 seconds."
1158,2026-01-11T22:43:00,Gen.G,hero_09,support,8,19,2036,CN,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_09 support ended with 8 kills and 19 deaths. The team coordinated objectives effectively and used the hero_09 ultimate ability to swing crucial team fights. Match duration was approximately 2036 seconds."
1158,2026-01-11T22:43:00,Gen.G,hero_08,carry,26,24,3466,CN,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_08 carry ended with 26 kills and 24 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 3466 seconds."
1158,2026-01-11T22:43:00,Gen.G,hero_04,hard_support,18,20,2827,CN,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_04 hard_support ended with 18 kills and 20 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2827 seconds."
1158,2026-01-11T22:43:00,Gen.G,hero_10,mid,9,4,2663,CN,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_10 mid ended with 9 kills and 4 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 2663 seconds."
1159,2026-02-02T08:22:00,Secret,hero_07,carry,29,4,1177,NA,7.34a,"In this match between Secret and a rival on patch 7.34a, the hero_07 carry ended with 29 kills and 4 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 1177 seconds."
1159,2026-02-02T08:22:00,Secret,hero_32,carry,29,10,3425,NA,7.34a,"In this match between Secret and a rival on patch 7.34a, the hero_32 carry ended with 29 kills and 10 deaths. The team coordinated objectives effectively and used the hero_32 ultimate ability to swing crucial team fights. Match duration was approximately 3425 seconds."
1159,2026-02-02T08:22:00,Secret,hero_03,carry,10,15,3598,NA,7.34a,"In this match between Secret and a rival on patch 7.34a, the hero_03 carry ended with 10 kills and 15 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3598 seconds."
1159,2026-02-02T08:22:00,Secret,hero_16,offlane,1,27,2676,NA,7.34a,"In this match between Secret and a rival on patch 7.34a, the hero_16 offlane ended with 1 kills and 27 deaths. The team coordinated objectives effectively and used the hero_16 ultimate ability to swing crucial team fights. Match duration was approximately 2676 seconds."
1159,2026-02-02T08:22:00,Secret,hero_18,offlane,34,21,1858,NA,7.34a,"In this match between Secret and a rival on patch 7.34a, the hero_18 offlane ended with 34 kills and 21 deaths. The team coordinated objectives effectively and used the hero_18 ultimate ability to swing crucial team fights. Match duration was approximately 1858 seconds."
1160,2026-04-30T14:43:00,DRX,hero_22,hard_support,10,18,3271,KR,7.35,"In this match between DRX and a rival on patch 7.35, the hero_22 hard_support ended with 10 kills and 18 deaths. The team coordinated objectives effectively and used the hero_22 ultimate ability to swing crucial team fights. Match duration was approximately 3271 seconds."
1160,2026-04-30T14:43:00,DRX,hero_02,carry,11,32,3148,KR,7.35,"In this match between DRX and a rival on patch 7.35, the hero_02 carry ended with 11 kills and 32 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3148 seconds."
1160,2026-04-30T14:43:00,DRX,hero_07,mid,3,32,3302,KR,7.35,"In this match between DRX and a rival on patch 7.35, the hero_07 mid ended with 3 kills and 32 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 3302 seconds."
1160,2026-04-30T14:43:00,DRX,hero_17,offlane,8,7,2704,KR,7.35,"In this match between DRX and a rival on patch 7.35, the hero_17 offlane ended with 8 kills and 7 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 2704 seconds."
1160,2026-04-30T14:43:00,DRX,hero_01,hard_support,0,7,1546,KR,7.35,"In this match between DRX and a rival on patch 7.35, the hero_01 hard_support ended with 0 kills and 7 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1546 seconds."
1161,2026-03-20T07:11:00,Gen.G,hero_26,offlane,4,14,3360,NA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_26 offlane ended with 4 kills and 14 deaths. The team coordinated objectives effectively and used the hero_26 ultimate ability to swing crucial team fights. Match duration was approximately 3360 seconds."
1161,2026-03-20T07:11:00,Gen.G,hero_02,carry,15,10,2396,NA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_02 carry ended with 15 kills and 10 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2396 seconds."
1161,2026-03-20T07:11:00,Gen.G,hero_14,mid,31,16,3359,NA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_14 mid ended with 31 kills and 16 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 3359 seconds."
1161,2026-03-20T07:11:00,Gen.G,hero_17,mid,15,35,1843,NA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_17 mid ended with 15 kills and 35 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 1843 seconds."
1161,2026-03-20T07:11:00,Gen.G,hero_05,offlane,18,3,1850,NA,7.34,"In this match between Gen.G and a rival on patch 7.34, the hero_05 offlane ended with 18 kills and 3 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 1850 seconds."
1162,2026-03-13T12:58:00,G2,hero_02,carry,33,26,3523,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_02 carry ended with 33 kills and 26 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3523 seconds."
1162,2026-03-13T12:58:00,G2,hero_17,carry,18,35,2585,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_17 carry ended with 18 kills and 35 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 2585 seconds."
1162,2026-03-13T12:58:00,G2,hero_15,mid,2,32,2207,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_15 mid ended with 2 kills and 32 deaths. The team coordinated objectives effectively and used the hero_15 ultimate ability to swing crucial team fights. Match duration was approximately 2207 seconds."
1162,2026-03-13T12:58:00,G2,hero_08,offlane,3,17,2993,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_08 offlane ended with 3 kills and 17 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 2993 seconds."
1162,2026-03-13T12:58:00,G2,hero_01,carry,21,1,2190,NA,7.34a,"In this match between G2 and a rival on patch 7.34a, the hero_01 carry ended with 21 kills and 1 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2190 seconds."
1163,2026-01-23T19:15:00,DRX,hero_26,carry,1,12,1949,CN,7.35,"In this match between DRX and a rival on patch 7.35, the hero_26 carry ended with 1 kills and 12 deaths. The team coordinated objectives effectively and used the hero_26 ultimate ability to swing crucial team fights. Match duration was approximately 1949 seconds."
1163,2026-01-23T19:15:00,DRX,hero_02,hard_support,32,17,3070,CN,7.35,"In this match between DRX and a rival on patch 7.35, the hero_02 hard_support ended with 32 kills and 17 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3070 seconds."
1163,2026-01-23T19:15:00,DRX,hero_07,support,13,30,2103,CN,7.35,"In this match between DRX and a rival on patch 7.35, the hero_07 support ended with 13 kills and 30 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 2103 seconds."
1163,2026-01-23T19:15:00,DRX,hero_38,hard_support,24,25,2444,CN,7.35,"In this match between DRX and a rival on patch 7.35, the hero_38 hard_support ended with 24 kills and 25 deaths. The team coordinated objectives effectively and used the hero_38 ultimate ability to swing crucial team fights. Match duration was approximately 2444 seconds."
1163,2026-01-23T19:15:00,DRX,hero_01,support,8,14,2512,CN,7.35,"In this match between DRX and a rival on patch 7.35, the hero_01 support ended with 8 kills and 14 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2512 seconds."
1164,2026-01-11T13:37:00,FNC,hero_05,mid,34,18,919,CN,7.34b,"In this match between FNC and a rival on patch 7.34b, the hero_05 mid ended with 34 kills and 18 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 919 seconds."
1164,2026-01-11T13:37:00,FNC,hero_08,hard_support,15,23,1379,CN,7.34b,"In this match between FNC and a rival on patch 7.34b, the hero_08 hard_support ended with 15 kills and 23 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 1379 seconds."
1164,2026-01-11T13:37:00,FNC,hero_04,mid,25,21,2878,CN,7.34b,"In this match between FNC and a rival on patch 7.34b, the hero_04 mid ended with 25 kills and 21 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2878 seconds."
1164,2026-01-11T13:37:00,FNC,hero_01,offlane,8,27,2615,CN,7.34b,"In this match between FNC and a rival on patch 7.34b, the hero_01 offlane ended with 8 kills and 27 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2615 seconds."
1164,2026-01-11T13:37:00,FNC,hero_25,hard_support,3,13,1304,CN,7.34b,"In this match between FNC and a rival on patch 7.34b, the hero_25 hard_support ended with 3 kills and 13 deaths. The team coordinated objectives effectively and used the hero_25 ultimate ability to swing crucial team fights. Match duration was approximately 1304 seconds."
1165,2026-03-14T21:17:00,TSM,hero_02,mid,31,24,1996,SEA,7.34,"In this match between TSM and a rival on patch 7.34, the hero_02 mid ended with 31 kills and 24 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1996 seconds."
1165,2026-03-14T21:17:00,TSM,hero_07,hard_support,14,14,946,SEA,7.34,"In this match between TSM and a rival on patch 7.34, the hero_07 hard_support ended with 14 kills and 14 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 946 seconds."
1165,2026-03-14T21:17:00,TSM,hero_24,hard_support,22,15,3355,SEA,7.34,"In this match between TSM and a rival on patch 7.34, the hero_24 hard_support ended with 22 kills and 15 deaths. The team coordinated objectives effectively and used the hero_24 ultimate ability to swing crucial team fights. Match duration was approximately 3355 seconds."
1165,2026-03-14T21:17:00,TSM,hero_04,support,2,33,3576,SEA,7.34,"In this match between TSM and a rival on patch 7.34, the hero_04 support ended with 2 kills and 33 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 3576 seconds."
1165,2026-03-14T21:17:00,TSM,hero_01,offlane,12,11,3357,SEA,7.34,"In this match between TSM and a rival on patch 7.34, the hero_01 offlane ended with 12 kills and 11 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3357 seconds."
1166,2026-03-27T04:40:00,DRX,hero_02,offlane,29,21,2015,NA,7.35b,"In this match between DRX and a rival on patch 7.35b, the hero_02 offlane ended with 29 kills and 21 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 2015 seconds."
1166,2026-03-27T04:40:00,DRX,hero_28,mid,28,29,1051,NA,7.35b,"In this match between DRX and a rival on patch 7.35b, the hero_28 mid ended with 28 kills and 29 deaths. The team coordinated objectives effectively and used the hero_28 ultimate ability to swing crucial team fights. Match duration was approximately 1051 seconds."
1166,2026-03-27T04:40:00,DRX,hero_05,hard_support,2,26,2779,NA,7.35b,"In this match between DRX and a rival on patch 7.35b, the hero_05 hard_support ended with 2 kills and 26 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2779 seconds."
1166,2026-03-27T04:40:00,DRX,hero_21,hard_support,19,23,2494,NA,7.35b,"In this match between DRX and a rival on patch 7.35b, the hero_21 hard_support ended with 19 kills and 23 deaths. The team coordinated objectives effectively and used the hero_21 ultimate ability to swing crucial team fights. Match duration was approximately 2494 seconds."
1166,2026-03-27T04:40:00,DRX,hero_01,offlane,30,28,1854,NA,7.35b,"In this match between DRX and a rival on patch 7.35b, the hero_01 offlane ended with 30 kills and 28 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1854 seconds."
1167,2026-01-18T03:05:00,T1,hero_02,hard_support,6,3,3025,EU,7.35b,"In this match between T1 and a rival on patch 7.35b, the hero_02 hard_support ended with 6 kills and 3 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 3025 seconds."
1167,2026-01-18T03:05:00,T1,hero_32,carry,18,7,2935,EU,7.35b,"In this match between T1 and a rival on patch 7.35b, the hero_32 carry ended with 18 kills and 7 deaths. The team coordinated objectives effectively and used the hero_32 ultimate ability to swing crucial team fights. Match duration was approximately 2935 seconds."
1167,2026-01-18T03:05:00,T1,hero_03,offlane,27,17,1778,EU,7.35b,"In this match between T1 and a rival on patch 7.35b, the hero_03 offlane ended with 27 kills and 17 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 1778 seconds."
1167,2026-01-18T03:05:00,T1,hero_06,mid,6,32,2973,EU,7.35b,"In this match between T1 and a rival on patch 7.35b, the hero_06 mid ended with 6 kills and 32 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 2973 seconds."
1167,2026-01-18T03:05:00,T1,hero_01,support,4,27,3260,EU,7.35b,"In this match between T1 and a rival on patch 7.35b, the hero_01 support ended with 4 kills and 27 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3260 seconds."
1168,2026-03-12T11:43:00,G2,hero_06,support,28,7,1495,SEA,7.35,"In this match between G2 and a rival on patch 7.35, the hero_06 support ended with 28 kills and 7 deaths. The team coordinated objectives effectively and used the hero_06 ultimate ability to swing crucial team fights. Match duration was approximately 1495 seconds."
1168,2026-03-12T11:43:00,G2,hero_02,support,10,35,1173,SEA,7.35,"In this match between G2 and a rival on patch 7.35, the hero_02 support ended with 10 kills and 35 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1173 seconds."
1168,2026-03-12T11:43:00,G2,hero_50,mid,7,10,2909,SEA,7.35,"In this match between G2 and a rival on patch 7.35, the hero_50 mid ended with 7 kills and 10 deaths. The team coordinated objectives effectively and used the hero_50 ultimate ability to swing crucial team fights. Match duration was approximately 2909 seconds."
1168,2026-03-12T11:43:00,G2,hero_04,hard_support,34,32,2403,SEA,7.35,"In this match between G2 and a rival on patch 7.35, the hero_04 hard_support ended with 34 kills and 32 deaths. The team coordinated objectives effectively and used the hero_04 ultimate ability to swing crucial team fights. Match duration was approximately 2403 seconds."
1168,2026-03-12T11:43:00,G2,hero_01,mid,16,4,3458,SEA,7.35,"In this match between G2 and a rival on patch 7.35, the hero_01 mid ended with 16 kills and 4 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3458 seconds."
1169,2026-01-05T16:51:00,Secret,hero_12,offlane,12,29,1829,SEA,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_12 offlane ended with 12 kills and 29 deaths. The team coordinated objectives effectively and used the hero_12 ultimate ability to swing crucial team fights. Match duration was approximately 1829 seconds."
1169,2026-01-05T16:51:00,Secret,hero_07,offlane,13,29,2605,SEA,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_07 offlane ended with 13 kills and 29 deaths. The team coordinated objectives effectively and used the hero_07 ultimate ability to swing crucial team fights. Match duration was approximately 2605 seconds."
1169,2026-01-05T16:51:00,Secret,hero_03,hard_support,20,23,3216,SEA,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_03 hard_support ended with 20 kills and 23 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3216 seconds."
1169,2026-01-05T16:51:00,Secret,hero_13,support,1,31,1404,SEA,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_13 support ended with 1 kills and 31 deaths. The team coordinated objectives effectively and used the hero_13 ultimate ability to swing crucial team fights. Match duration was approximately 1404 seconds."
1169,2026-01-05T16:51:00,Secret,hero_01,hard_support,16,16,3142,SEA,7.34b,"In this match between Secret and a rival on patch 7.34b, the hero_01 hard_support ended with 16 kills and 16 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 3142 seconds."
1170,2026-01-18T09:09:00,FNC,hero_02,carry,9,15,1403,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_02 carry ended with 9 kills and 15 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1403 seconds."
1170,2026-01-18T09:09:00,FNC,hero_03,support,19,2,2720,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_03 support ended with 19 kills and 2 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 2720 seconds."
1170,2026-01-18T09:09:00,FNC,hero_16,hard_support,31,10,3293,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_16 hard_support ended with 31 kills and 10 deaths. The team coordinated objectives effectively and used the hero_16 ultimate ability to swing crucial team fights. Match duration was approximately 3293 seconds."
1170,2026-01-18T09:09:00,FNC,hero_19,mid,11,35,2961,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_19 mid ended with 11 kills and 35 deaths. The team coordinated objectives effectively and used the hero_19 ultimate ability to swing crucial team fights. Match duration was approximately 2961 seconds."
1170,2026-01-18T09:09:00,FNC,hero_01,offlane,19,9,2757,NA,7.34,"In this match between FNC and a rival on patch 7.34, the hero_01 offlane ended with 19 kills and 9 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 2757 seconds."
1171,2026-02-18T16:11:00,FNC,hero_05,hard_support,30,12,2583,SEA,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_05 hard_support ended with 30 kills and 12 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2583 seconds."
1171,2026-02-18T16:11:00,FNC,hero_23,offlane,17,28,2400,SEA,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_23 offlane ended with 17 kills and 28 deaths. The team coordinated objectives effectively and used the hero_23 ultimate ability to swing crucial team fights. Match duration was approximately 2400 seconds."
1171,2026-02-18T16:11:00,FNC,hero_08,support,35,15,2883,SEA,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_08 support ended with 35 kills and 15 deaths. The team coordinated objectives effectively and used the hero_08 ultimate ability to swing crucial team fights. Match duration was approximately 2883 seconds."
1171,2026-02-18T16:11:00,FNC,hero_03,carry,20,12,3304,SEA,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_03 carry ended with 20 kills and 12 deaths. The team coordinated objectives effectively and used the hero_03 ultimate ability to swing crucial team fights. Match duration was approximately 3304 seconds."
1171,2026-02-18T16:11:00,FNC,hero_32,mid,22,3,2661,SEA,7.35b,"In this match between FNC and a rival on patch 7.35b, the hero_32 mid ended with 22 kills and 3 deaths. The team coordinated objectives effectively and used the hero_32 ultimate ability to swing crucial team fights. Match duration was approximately 2661 seconds."
1172,2026-04-01T05:09:00,TSM,hero_02,mid,1,16,1150,KR,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_02 mid ended with 1 kills and 16 deaths. The team coordinated objectives effectively and used the hero_02 ultimate ability to swing crucial team fights. Match duration was approximately 1150 seconds."
1172,2026-04-01T05:09:00,TSM,hero_14,mid,22,24,1141,KR,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_14 mid ended with 22 kills and 24 deaths. The team coordinated objectives effectively and used the hero_14 ultimate ability to swing crucial team fights. Match duration was approximately 1141 seconds."
1172,2026-04-01T05:09:00,TSM,hero_05,carry,12,6,2575,KR,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_05 carry ended with 12 kills and 6 deaths. The team coordinated objectives effectively and used the hero_05 ultimate ability to swing crucial team fights. Match duration was approximately 2575 seconds."
1172,2026-04-01T05:09:00,TSM,hero_10,support,29,22,1504,KR,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_10 support ended with 29 kills and 22 deaths. The team coordinated objectives effectively and used the hero_10 ultimate ability to swing crucial team fights. Match duration was approximately 1504 seconds."
1172,2026-04-01T05:09:00,TSM,hero_01,carry,28,7,1537,KR,7.35a,"In this match between TSM and a rival on patch 7.35a, the hero_01 carry ended with 28 kills and 7 deaths. The team coordinated objectives effectively and used the hero_01 ultimate ability to swing crucial team fights. Match duration was approximately 1537 seconds."
1173,2026-04-15T19:04:00,EG,hero_42,mid,29,10,3232,CN,7.34,"In this match between EG and a rival on patch 7.34, the hero_42 mid ended with 29 kills and 10 deaths. The team coordinated objectives effectively and used the hero_42 ultimate ability to swing crucial team fights. Match duration was approximately 3232 seconds."
1173,2026-04-15T19:04:00,EG,hero_29,carry,18,13,2996,CN,7.34,"In this match between EG and a rival on patch 7.34, the hero_29 carry ended with 18 kills and 13 deaths. The team coordinated objectives effectively and used the hero_29 ultimate ability to swing crucial team fights. Match duration was approximately 2996 seconds."
1173,2026-04-15T19:04:00,EG,hero_17,carry,31,26,2791,CN,7.34,"In this match between EG and a rival on patch 7.34, the hero_17 carry ended with 31 kills and 26 deaths. The team coordinated objectives effectively and used the hero_17 ultimate ability to swing crucial team fights. Match duration was approximately 2791 seconds."
